player_id,position,goals,assists,passing_accuracy,key_passes_per_game,interceptions_per_game
297467,F,43,16,71.65,6.57,2.71
297583,M,34,29,1.52,4.17,4.45
297623,D,7,7,56.0,5.6,0.67
297630,M,28,13,8.77,2.65,0.06
297635,M,47,0,14.41,4.44,9.0
297645,D,46,18,90.79,0.17,1.55
297646,D,1,30,67.16,2.31,4.4
297648,M,59,14,63.39,3.4,0.18
297649,D,41,12,71.86,5.32,7.58
297651,F,43,12,53.58,3.34,5.57
297693,M,26,19,3.68,2.09,7.98
297694,M,2,11,52.87,5.19,2.17
297705,M,39,10,93.97,3.5,3.13
297731,D,58,21,98.94,4.56,7.75
297752,D,36,8,5.53,1.67,4.25
297765,M,54,13,28.51,4.7,5.01
297771,F,10,19,6.8,6.65,9.73
297784,M,28,20,23.67,1.15,9.01
297785,F,35,6,60.24,4.29,3.84
297786,F,37,8,36.03,3.12,7.93
297990,D,21,6,97.7,0.19,8.97
298091,D,13,2,79.31,1.12,7.92
298231,F,46,14,90.77,6.97,8.59
298240,M,1,1,96.61,3.1,8.23
298276,M,10,26,92.66,1.47,1.82
298313,F,2,23,93.19,2.35,3.56
298410,F,28,13,61.98,4.16,6.72
298417,D,31,18,50.1,1.2,0.07
298477,F,14,25,72.35,1.39,9.78
298565,D,48,13,21.11,1.63,6.92
298575,F,56,7,72.29,6.45,2.24
298576,F,43,22,5.85,2.03,4.68
298583,D,40,28,87.49,5.62,7.26
298587,M,11,20,32.95,3.62,7.03
298589,D,52,6,84.31,2.18,7.48
298595,D,34,23,20.22,0.13,2.39
298602,D,42,26,45.21,3.4,3.32
298607,F,18,13,36.32,5.03,2.46
298635,M,19,12,64.38,1.82,4.5
298638,F,1,10,65.47,0.36,9.65
298642,D,57,12,49.13,6.8,4.46
298658,D,10,28,10.93,0.18,4.65
298659,D,10,12,29.16,4.36,0.21
298796,M,39,21,59.42,0.73,1.75
298975,D,55,3,72.73,2.04,0.84
298976,F,32,9,49.89,5.66,6.46
298983,F,5,11,76.4,0.48,0.87
299121,M,29,7,59.19,3.02,2.34
299232,F,2,9,15.45,6.98,5.53
299235,M,20,6,74.47,1.57,8.5
299328,D,2,26,64.67,6.05,0.33
299400,M,36,30,89.67,0.36,0.0
299902,D,59,26,34.47,3.43,2.99
299944,M,34,6,21.71,3.23,5.86
299973,D,44,10,65.78,3.4,0.13
300110,D,23,4,96.19,5.35,4.42
300129,D,43,30,61.26,2.59,3.14
300138,M,56,23,88.11,5.44,5.64
300146,D,40,14,81.89,0.32,7.13
300158,D,4,11,24.4,0.24,7.25
300159,D,58,1,2.63,0.24,0.95
300168,M,12,20,70.38,5.57,0.31
300309,M,25,20,91.06,4.59,1.58
300447,D,52,25,58.15,6.72,4.09
300508,F,56,0,79.11,6.1,9.92
300532,F,43,4,79.47,0.18,9.3
300538,F,13,20,6.08,3.99,5.72
300716,D,30,13,66.0,4.52,5.74
301037,D,24,6,56.82,0.19,9.24
301235,M,11,18,32.99,1.35,3.63
301236,M,51,18,73.44,2.64,7.95
301237,F,8,21,86.6,3.32,3.83
301239,D,6,6,25.11,5.52,6.6
301571,M,46,5,37.18,0.61,4.54
301666,D,12,8,46.07,6.46,6.73
301677,M,2,25,19.22,2.68,8.87
301706,M,43,17,27.5,4.51,9.16
301717,F,10,14,60.54,5.06,0.1
301721,M,7,7,42.64,5.96,5.68
301758,F,27,28,37.7,3.28,3.96
301815,F,46,0,67.98,1.52,6.31
301823,M,25,20,18.17,5.79,3.47
301824,M,5,11,59.25,1.54,2.35
301840,M,15,28,70.87,5.69,2.15
301841,F,20,12,80.53,1.84,2.29
301883,D,28,26,49.72,4.83,2.81
301949,M,2,19,96.0,5.97,4.3
302134,F,44,13,13.0,3.19,0.19
302215,M,24,3,34.13,2.31,7.43
302371,F,41,5,39.1,5.05,4.27
302473,M,44,28,93.0,6.55,0.92
302478,F,46,6,66.37,2.36,1.12
302486,D,0,2,72.93,5.86,2.87
302497,M,56,20,17.9,5.97,6.92
302611,D,16,30,60.28,6.43,1.92
302810,D,19,17,75.79,2.55,0.28
302886,F,24,22,21.14,4.68,6.18
302991,D,36,30,88.32,1.82,9.95
303111,M,59,1,28.22,1.57,3.7
303115,F,6,27,87.54,2.87,0.22
303116,M,32,21,94.74,2.05,9.73
303140,D,11,1,83.01,5.45,3.17
303182,F,34,23,51.0,3.87,5.31
303187,D,27,9,74.87,6.1,9.5
303219,D,33,27,87.07,4.87,7.14
303254,D,20,21,72.72,2.0,4.4
303259,F,31,5,78.97,5.78,5.72
303265,D,21,16,53.62,2.6,7.54
303402,D,24,20,84.1,6.68,9.34
303406,F,35,17,9.11,6.28,9.53
303410,F,7,7,1.28,4.51,6.43
303412,M,0,17,66.2,2.12,4.88
303414,F,49,17,70.07,4.89,4.57
303415,M,26,12,78.02,3.35,9.07
303442,D,39,3,33.51,2.87,9.46
303595,D,2,19,10.25,5.55,9.93
303599,F,29,7,42.35,1.48,6.23
303939,M,45,20,30.24,3.5,3.55
303947,M,15,16,25.36,4.91,4.14
304214,M,45,28,92.65,5.88,0.62
304225,F,46,14,20.63,6.12,4.8
304250,F,40,19,76.24,4.4,1.75
304303,F,58,27,54.53,6.21,4.43
304319,F,6,3,57.99,6.57,7.95
304338,F,58,21,47.18,3.33,4.51
304606,M,13,10,83.02,2.3,0.69
304617,M,54,3,29.32,0.53,1.22
304762,M,56,12,10.49,1.77,8.18
304791,M,12,27,8.09,2.55,2.07
304813,D,16,7,66.35,2.46,7.41
305274,M,25,21,4.36,1.67,8.1
305415,F,11,22,25.11,2.63,0.99
305423,D,46,27,92.76,5.86,0.74
305425,M,55,20,29.55,3.49,8.9
305686,M,31,13,14.31,3.45,3.32
305946,D,26,30,89.35,6.06,4.73
305947,F,21,15,61.92,5.25,2.86
305956,F,15,22,92.78,2.28,7.65
305957,M,60,9,37.61,5.91,3.86
305977,M,24,26,25.67,4.77,5.54
306024,F,52,15,16.72,0.18,1.8
306131,F,20,20,9.54,1.15,1.72
306143,F,0,26,58.11,6.16,3.57
306164,F,40,17,22.44,6.67,3.19
306166,F,49,5,78.89,3.43,5.99
306186,D,21,15,85.36,5.43,4.1
306191,M,27,18,78.75,2.59,2.76
306198,F,16,0,42.84,4.19,1.59
306208,D,50,17,31.4,5.16,2.19
306222,D,58,17,17.63,6.65,5.09
306330,D,53,22,75.18,3.07,4.46
306382,F,14,28,6.81,2.47,2.61
306462,M,36,13,20.76,0.14,3.45
306463,M,17,30,94.11,1.28,4.35
306668,M,59,11,64.15,4.61,1.19
306793,F,38,17,95.37,3.31,5.86
306795,F,38,23,40.32,5.19,9.61
306940,D,40,6,28.54,2.28,6.66
307014,M,12,28,27.36,3.08,4.36
307052,M,14,14,29.42,2.7,1.97
307053,M,9,5,45.59,3.88,3.7
307058,F,59,27,99.55,4.93,5.57
307081,F,23,16,50.19,4.39,4.31
307094,D,31,30,0.84,2.27,3.65
307098,D,20,28,67.16,5.67,2.51
307277,M,4,4,98.79,2.09,8.05
307300,D,6,12,73.78,4.48,3.9
307301,M,41,7,16.3,0.38,3.46
307306,F,38,29,86.32,3.88,3.36
307308,D,49,27,64.32,3.21,8.96
307315,F,16,6,25.89,1.57,9.94
307362,F,32,1,79.99,2.57,1.56
307419,M,44,19,62.07,1.46,2.56
307494,D,56,9,13.2,5.7,2.53
307497,D,25,11,18.34,0.84,9.82
307512,M,56,9,74.71,6.7,5.04
307519,M,42,25,68.58,5.3,0.0
307535,D,28,15,9.49,5.72,6.68
307763,D,26,10,29.77,5.44,4.67
307781,F,39,25,93.26,0.72,0.66
307800,F,2,18,77.37,6.81,9.86
307805,D,48,17,28.21,2.0,9.1
307807,D,27,2,96.4,3.4,1.03
307823,D,60,16,21.35,4.92,8.91
307924,F,58,13,16.66,4.16,4.95
307939,F,35,8,51.66,1.66,5.82
308133,F,60,22,55.44,3.18,2.51
308213,F,23,10,94.21,2.35,8.38
308256,F,53,3,91.91,5.81,3.06
308265,M,45,7,53.95,3.44,1.02
308267,M,22,27,10.86,0.8,9.31
308278,F,10,15,3.75,3.54,5.05
308279,M,26,14,79.05,2.0,4.99
308356,D,34,14,63.26,4.82,0.87
308371,D,38,22,7.08,5.9,0.76
308428,D,0,28,54.37,1.38,9.77
308432,D,34,10,10.18,3.23,3.94
308436,F,55,17,14.72,1.25,2.22
308439,M,41,30,34.01,5.4,4.11
308441,M,25,28,23.6,4.86,2.99
308452,F,40,4,39.34,2.74,8.38
308541,M,23,10,11.87,4.18,4.75
308552,F,34,3,92.97,3.21,8.13
308560,F,37,26,73.76,1.62,5.72
308621,F,39,29,31.46,2.64,6.1
308622,F,45,23,39.99,2.2,6.56
308632,M,49,4,87.78,5.6,7.38
308669,D,44,7,99.88,0.94,8.9
308770,D,13,15,14.55,3.49,5.51
308778,D,6,6,79.91,1.32,7.51
308801,F,54,24,38.25,5.78,8.36
308810,D,50,9,12.51,1.44,8.6
309007,D,44,5,99.72,2.28,8.41
309041,D,47,20,4.5,3.08,5.02
309110,M,20,5,94.83,6.5,5.94
309112,D,26,20,35.28,4.82,7.97
309144,F,33,14,29.9,3.89,6.98
309180,F,1,26,29.34,3.09,6.35
309393,D,1,3,73.99,4.23,0.1
309400,M,44,2,30.51,5.9,0.36
309414,F,0,7,84.67,4.5,7.34
309487,F,30,22,79.23,1.19,6.06
309570,D,41,10,83.82,1.09,1.11
309784,F,4,15,89.77,6.87,9.07
309841,F,5,9,17.58,0.5,3.61
309843,D,43,28,24.7,0.12,4.97
309847,M,28,27,95.05,4.99,3.23
309850,M,29,15,89.01,1.84,7.86
309929,M,36,13,20.94,1.14,0.55
309944,D,20,8,35.18,4.88,2.04
309980,M,26,1,10.81,4.47,9.65
310004,F,53,30,33.54,3.17,6.04
310131,M,38,28,90.41,0.47,6.45
310132,F,8,18,46.83,2.98,8.99
310437,F,6,29,71.18,5.11,5.12
310458,D,15,17,57.59,4.95,8.88
310468,F,19,18,39.25,5.69,7.84
310527,D,2,11,2.4,6.58,6.75
310565,D,32,27,96.03,0.74,4.17
310662,M,60,5,47.67,5.91,2.53
310721,D,58,30,34.59,4.55,9.4
310759,F,6,15,50.42,3.24,4.11
310775,M,44,17,70.56,5.02,9.78
310782,D,56,20,23.23,6.64,2.0
310796,D,28,20,64.79,1.69,9.09
310822,D,22,8,27.37,3.77,4.03
311044,D,10,17,27.99,4.4,0.89
311075,D,37,1,61.19,4.39,8.18
311178,M,37,4,2.45,2.56,9.45
311212,M,60,30,45.71,1.79,4.57
311277,M,3,14,98.29,1.96,8.75
311287,D,0,3,39.96,6.81,7.03
311351,F,39,27,19.3,3.27,7.89
311397,F,21,12,6.42,0.72,0.52
311435,F,36,4,22.21,0.65,1.05
311438,M,44,23,98.8,3.1,0.46
311440,D,1,26,81.56,2.29,0.57
311489,F,54,1,75.89,2.59,3.87
311680,M,33,24,61.08,1.18,2.43
311696,F,11,26,96.98,6.88,9.52
311713,F,15,9,63.03,3.62,5.94
311739,D,34,17,42.32,0.87,0.37
311745,F,34,6,87.68,2.51,5.5
311867,D,10,21,78.4,0.66,5.56
312017,F,28,27,66.27,4.47,7.65
312123,D,15,28,2.45,6.52,6.37
312218,D,3,3,52.03,2.07,5.89
312239,F,18,7,77.52,1.84,1.88
312314,M,19,12,39.54,5.66,2.06
312341,D,54,1,37.26,1.17,6.6
312346,M,53,3,93.21,3.42,4.7
312485,D,5,6,9.61,3.71,7.9
312486,M,43,7,25.41,2.89,0.14
312493,F,60,6,46.06,5.05,1.41
312502,D,7,27,35.66,2.88,8.64
312531,F,35,13,77.85,6.04,5.22
312533,D,49,7,9.54,6.8,9.66
312553,D,55,27,80.75,1.96,6.9
312666,M,37,0,48.71,4.55,2.72
312678,D,34,12,79.1,0.98,8.61
312705,M,39,22,11.15,0.85,4.03
312712,D,50,17,57.01,5.18,9.39
312716,M,18,9,70.41,5.89,8.29
312719,F,59,21,17.63,1.93,7.59
312731,M,22,17,93.25,0.2,5.95
312732,M,42,12,50.49,6.77,3.1
312735,F,48,4,38.04,1.2,1.92
312745,D,5,9,26.19,2.03,4.1
312752,D,21,30,67.33,0.53,0.92
312799,D,52,25,8.31,6.34,8.02
312819,F,16,12,67.93,3.25,3.71
312848,M,24,26,55.22,0.34,9.49
312862,D,2,4,35.53,6.33,6.43
312895,M,60,3,24.62,2.81,9.15
313094,D,23,1,16.19,2.07,2.49
313113,M,21,13,13.4,1.59,7.38
313167,F,3,29,37.82,0.47,4.66
313168,D,34,17,18.17,0.32,3.07
313334,D,4,30,96.35,0.15,1.77
313359,D,13,7,70.94,0.74,6.96
313399,D,1,0,80.92,4.94,6.57
313477,D,29,11,44.0,2.85,0.0
313504,D,24,5,7.64,6.21,7.97
313691,F,38,19,57.59,6.96,0.31
313719,F,18,13,73.74,6.71,9.87
313729,D,1,9,40.56,0.9,6.5
313741,D,6,14,88.0,3.81,1.27
313753,F,8,4,94.77,5.19,3.55
313830,M,26,27,8.18,5.05,5.25
313944,D,44,4,40.24,3.04,0.35
313968,F,25,22,58.62,6.52,1.42
314137,M,0,3,8.67,0.29,4.7
314140,D,14,24,31.62,6.55,1.77
314183,F,32,14,79.85,1.81,2.29
314210,M,8,30,39.74,4.33,2.76
314214,M,35,24,91.07,2.19,1.65
314215,F,34,3,73.4,4.68,8.33
314237,F,33,27,5.04,6.82,1.02
314245,F,13,4,52.5,4.33,2.08
314253,M,23,0,65.02,4.66,8.29
314266,F,52,21,46.73,1.33,3.83
314268,M,53,25,0.96,6.21,1.33
314280,D,18,7,80.02,4.87,0.34
314284,M,41,10,63.97,6.82,5.37
314288,F,17,15,41.52,6.14,5.5
314295,D,1,16,4.42,6.54,1.4
314341,F,26,15,4.51,6.95,7.56
314353,D,45,25,63.96,4.3,5.97
314362,D,32,27,86.84,5.23,4.5
314366,M,44,22,93.82,3.03,3.03
314367,F,33,9,67.76,0.17,9.23
314369,M,58,16,90.41,1.2,8.09
314371,F,55,3,33.69,0.04,1.87
314372,D,26,16,42.24,3.98,0.74
314381,M,21,19,92.54,2.4,2.5
314384,M,17,5,47.7,5.28,9.6
314388,D,35,6,19.96,1.13,4.12
314398,M,45,21,54.49,5.86,3.75
314463,F,47,7,6.7,2.8,4.91
314468,M,34,11,45.3,1.5,3.43
314571,D,32,4,97.69,0.18,7.2
314645,D,34,2,15.8,5.82,1.56
314678,M,16,18,75.44,1.15,4.48
314853,M,9,17,89.22,0.3,8.85
314863,F,43,29,76.13,3.41,3.19
314875,F,52,8,28.45,6.94,5.74
314886,D,44,12,94.84,5.55,7.32
314912,D,34,17,0.44,5.91,7.81
314915,D,58,22,83.79,3.32,8.08
314940,M,20,8,40.58,2.98,3.25
314942,M,21,9,8.73,0.82,4.52
314944,D,15,16,12.54,3.99,3.38
314947,D,30,11,60.73,4.59,7.01
314959,F,5,8,49.41,1.9,2.82
314963,M,25,28,5.37,4.35,2.59
314965,D,26,30,25.9,4.8,1.69
314969,D,4,22,35.01,4.71,3.84
314970,F,29,22,89.87,6.91,8.02
314974,M,20,14,52.81,4.94,7.04
314975,D,56,3,10.39,6.78,1.41
314980,D,15,19,43.2,2.16,7.61
314989,M,55,9,4.14,2.72,7.23
315054,F,14,20,26.42,6.15,1.04
315063,M,60,16,5.83,3.77,1.64
315095,F,12,1,69.63,4.29,6.53
315110,F,24,1,18.99,2.37,2.1
315124,D,30,12,20.48,2.73,4.1
315125,F,41,29,88.96,4.16,7.45
315128,M,31,26,15.92,2.72,7.66
315129,D,50,17,30.95,3.77,8.73
315130,F,9,2,94.79,5.81,0.58
315131,D,33,23,42.02,1.09,8.36
315138,D,43,22,5.86,6.96,6.53
315139,M,2,5,41.68,3.36,7.38
315140,F,23,11,81.05,6.35,4.41
315145,M,37,20,46.93,2.58,1.96
315149,F,43,19,1.25,3.66,2.78
315156,D,27,4,80.0,0.3,7.88
315161,D,32,8,3.72,1.03,3.18
315165,M,8,9,7.67,4.69,1.7
315185,M,39,9,31.84,0.06,0.92
315202,F,0,1,53.05,2.13,9.51
315208,D,38,7,52.18,3.44,3.37
315209,M,22,18,71.26,6.53,1.65
315211,D,45,22,24.87,2.63,3.36
315212,D,56,18,54.21,3.29,5.8
315223,D,8,3,46.36,0.31,4.12
315232,F,38,21,70.15,6.51,6.84
315233,M,39,13,57.93,3.44,1.76
315236,M,47,7,30.15,1.85,3.76
315237,D,18,29,89.1,5.33,3.84
315252,F,7,3,9.22,1.38,4.5
315254,D,40,21,72.75,6.86,6.55
315256,F,9,17,8.05,1.24,1.55
315272,F,43,18,88.13,2.71,1.5
315280,F,6,29,33.38,2.02,0.19
315283,F,58,19,81.81,0.69,7.61
315287,F,45,21,38.54,0.04,3.43
315289,F,41,0,77.5,5.43,1.79
315291,F,45,14,11.99,5.24,4.56
315310,F,54,2,24.45,1.61,3.87
315312,F,46,21,55.24,2.52,0.93
315332,M,43,23,89.97,4.74,2.81
315337,F,23,13,21.14,2.18,2.89
315343,M,27,24,64.9,4.6,1.9
315412,D,26,0,78.09,3.71,1.63
315437,D,31,19,61.2,5.66,8.66
315556,D,24,16,6.92,1.99,5.35
315557,F,0,30,65.41,1.4,2.36
315561,F,8,23,62.65,3.22,4.48
315563,D,48,9,18.13,2.14,6.17
315568,M,17,16,4.03,4.76,0.87
315587,M,34,17,34.29,0.28,2.06
315604,M,15,20,70.61,2.78,5.76
315753,F,33,22,16.19,0.54,9.58
315762,M,46,13,78.09,2.82,6.36
315779,F,35,19,69.04,5.42,9.31
315843,D,4,13,34.81,0.97,0.61
315844,M,21,11,40.7,1.14,7.14
315845,M,47,25,43.74,3.73,0.67
315846,F,36,30,49.87,4.73,5.32
315850,F,27,1,66.3,6.63,3.65
315852,F,2,1,60.44,2.64,8.16
315853,D,46,9,21.42,6.94,6.93
315856,F,59,0,75.43,4.82,7.38
315857,D,53,10,42.96,5.42,8.88
315859,F,49,8,3.35,5.44,6.25
315862,M,40,22,83.66,5.03,1.72
315865,F,56,12,89.31,6.09,9.46
315866,M,7,22,55.25,4.96,9.39
315867,F,59,12,54.18,0.14,8.0
315870,M,56,24,86.26,6.68,3.44
315871,D,16,16,72.36,3.0,0.38
315930,F,24,25,40.33,1.71,1.56
315965,D,55,27,97.06,2.13,7.97
315969,M,34,4,18.45,1.21,6.5
315970,D,37,20,13.78,5.91,0.1
316111,M,46,9,84.19,2.43,9.19
316125,D,11,21,33.92,5.97,2.7
316137,F,2,8,8.18,1.63,6.93
316245,D,55,7,57.54,5.56,7.6
316264,M,20,10,5.72,5.99,9.74
316280,F,14,2,44.88,4.2,9.48
316293,F,19,7,7.32,5.55,4.22
316296,F,34,6,61.47,2.02,8.76
316398,M,19,30,2.26,4.39,2.44
316406,F,36,23,45.28,6.88,1.52
316416,F,23,28,90.47,2.41,1.53
316419,F,20,21,88.68,6.9,4.63
316422,D,23,9,71.56,6.12,5.86
316445,D,17,15,93.72,6.09,3.01
316551,D,16,14,5.49,0.9,1.64
316575,M,6,2,6.1,2.86,9.63
316596,D,54,23,22.91,1.29,9.64
316709,D,10,27,39.89,0.06,4.78
316750,F,44,2,88.42,5.42,5.46
316760,M,46,25,88.11,6.09,4.2
316828,F,35,7,85.0,4.08,6.3
316889,F,37,21,83.88,1.8,2.43
316915,F,7,23,80.09,4.46,4.24
316934,M,6,15,60.86,4.4,2.22
316935,F,13,26,43.69,5.15,6.83
316945,M,4,0,82.06,3.17,0.73
316946,F,46,13,79.5,5.26,6.86
317032,F,56,16,7.25,6.09,4.96
317034,M,20,25,9.53,0.06,1.64
317114,M,49,3,8.48,3.62,4.67
317412,D,15,8,1.75,3.62,4.96
317420,D,0,5,78.99,0.26,0.78
317454,F,31,0,66.7,5.97,6.98
317467,M,59,15,8.2,1.31,9.17
317482,M,18,22,82.35,0.11,6.93
317582,D,38,15,52.07,1.44,8.21
317593,F,52,18,26.31,0.43,1.68
317735,M,20,21,20.64,2.28,8.52
317739,M,51,27,19.7,5.05,6.5
317740,F,12,26,13.09,4.99,0.41
317753,D,3,5,65.36,0.61,6.85
317806,F,54,2,41.11,3.17,4.36
318058,D,30,18,24.54,4.53,3.14
318077,M,1,5,74.68,6.67,4.53
318204,D,23,18,67.19,4.18,8.66
318219,M,45,16,6.56,0.48,5.52
318224,F,48,21,39.4,2.31,1.83
318257,D,9,2,87.46,5.49,5.59
318354,M,15,0,35.23,4.28,2.48
318355,D,44,18,26.09,0.09,3.93
318361,M,48,12,22.05,2.49,3.64
318394,F,12,16,89.61,2.08,5.97
318403,D,37,30,9.9,2.37,4.14
318413,M,12,3,45.37,1.88,8.24
318426,F,41,24,92.87,1.78,6.74
318427,D,12,9,79.46,5.29,5.34
318435,D,21,9,53.93,3.71,4.72
318457,D,46,16,36.4,5.06,5.66
318468,F,20,23,66.32,6.82,9.17
318482,F,22,6,97.43,6.33,4.53
318508,D,45,0,26.43,2.16,7.54
318520,D,4,22,66.06,5.9,1.85
318521,M,47,29,70.65,3.14,4.32
318523,D,8,13,42.52,3.58,5.75
318528,F,36,16,48.74,6.75,6.83
318529,F,14,7,52.54,6.39,3.98
318549,D,2,0,10.13,7.0,9.04
318552,M,34,26,21.09,2.52,0.05
318705,F,57,11,91.96,1.18,2.2
318715,F,29,8,1.74,1.21,5.5
318904,M,12,27,18.76,1.57,2.98
318928,M,45,25,30.37,0.55,5.77
319131,D,28,23,30.38,6.41,0.23
319143,M,59,6,71.13,4.45,5.3
319160,M,52,8,75.69,0.2,7.86
319162,D,9,0,85.22,0.43,1.99
319165,D,0,16,62.24,1.49,1.65
319171,M,28,10,36.24,0.85,4.35
319176,F,35,19,4.56,4.93,4.76
319180,M,31,9,13.35,5.03,1.83
319213,M,52,3,81.88,0.46,4.5
319231,F,7,18,70.63,5.8,8.42
319253,D,30,3,64.11,2.95,1.47
319298,M,21,22,58.59,4.26,7.57
319299,M,49,0,7.49,5.86,2.57
319300,D,47,7,3.02,0.02,8.53
319301,F,2,3,22.67,5.75,3.58
319303,D,5,29,42.35,4.03,2.91
319399,D,34,27,39.94,5.72,9.94
319452,F,35,6,70.3,4.34,4.11
319539,D,15,0,84.22,6.92,5.44
319541,D,24,2,81.71,4.44,6.59
319548,D,49,24,78.41,2.42,7.04
319591,D,24,2,47.13,6.88,3.18
319599,M,54,28,14.58,6.07,4.75
319623,D,29,18,72.15,2.72,0.82
319674,D,4,9,24.63,2.03,6.18
319679,M,9,14,41.89,4.22,2.69
319700,D,31,0,75.42,1.37,9.6
319724,F,44,14,32.93,1.65,6.09
319727,F,42,30,71.33,1.03,4.9
319745,M,36,14,75.99,3.82,9.07
319817,D,10,29,18.8,5.62,2.69
319859,M,3,11,70.63,3.43,2.38
319900,F,49,10,83.51,5.41,3.16
320046,D,21,2,47.38,5.05,8.4
320107,D,13,5,94.79,2.82,6.98
320141,D,23,14,23.19,1.74,4.35
320145,D,49,5,27.74,5.18,4.42
320213,M,37,1,81.99,0.64,3.58
320220,M,58,11,19.92,4.52,8.23
320228,D,58,21,52.15,5.29,5.44
320247,F,47,3,88.45,1.04,5.47
320248,M,52,28,69.5,2.39,3.71
320259,F,27,18,16.36,1.05,5.46
320263,M,49,29,85.19,4.89,4.0
320265,M,9,28,78.19,2.03,8.52
320271,D,48,23,76.81,6.44,3.48
320272,M,19,28,37.05,3.61,7.71
320273,D,5,5,41.3,2.7,6.41
320279,M,40,13,53.08,4.35,0.54
320408,F,4,3,78.68,4.43,9.02
320411,M,28,12,35.54,2.92,4.43
320421,D,21,4,32.24,1.41,8.67
320426,M,53,8,16.29,1.5,6.64
320440,F,56,27,30.28,2.07,3.95
320456,M,50,7,86.43,1.68,3.85
320466,M,5,12,66.56,6.43,1.2
320658,D,12,12,13.87,3.01,9.35
320701,F,48,1,77.57,2.88,1.26
320722,F,60,15,58.28,0.32,5.23
320747,D,35,28,12.71,5.95,7.36
320748,M,16,27,87.88,3.78,2.3
320811,D,35,13,29.12,3.87,3.66
320825,D,55,20,58.27,2.49,0.43
320828,D,28,24,10.14,2.48,0.47
320829,M,10,7,2.06,6.41,9.06
320839,D,34,22,18.37,1.49,5.68
320842,D,45,10,97.35,0.6,5.84
320861,D,9,26,8.01,2.14,5.97
320870,M,10,9,74.88,0.1,6.42
320889,D,40,11,30.9,6.25,5.57
320913,F,11,27,44.03,5.39,6.99
320915,F,11,1,86.4,2.72,4.56
320953,D,42,30,50.25,6.0,0.19
321048,F,48,10,90.88,3.3,9.32
321065,F,3,2,41.4,3.7,0.23
321070,F,15,0,1.08,4.02,9.5
321079,M,60,28,30.18,2.75,2.79
321086,D,7,1,95.92,4.09,6.16
321096,M,47,12,40.09,0.79,5.38
321099,F,51,3,39.59,5.27,5.11
321135,D,52,1,52.31,4.65,9.05
321146,M,40,27,29.7,0.16,3.66
321158,M,19,8,99.44,6.44,2.16
321161,D,28,28,30.16,3.06,2.26
321165,F,17,1,56.64,3.87,9.32
321169,M,46,21,34.4,1.72,5.13
321178,D,56,23,81.96,3.28,8.95
321182,F,0,5,40.94,4.35,9.06
321195,M,24,21,52.71,6.85,9.37
321204,M,37,20,1.11,1.19,4.84
321239,F,49,26,29.44,5.35,1.02
321247,F,28,17,78.72,1.41,6.97
321275,F,44,15,32.86,6.6,3.93
321292,M,51,9,83.76,4.66,5.33
321308,F,54,11,17.15,2.57,8.15
321370,D,57,10,64.92,4.66,0.12
321403,D,3,30,57.9,6.77,0.3
321417,M,59,9,91.83,3.87,7.74
321528,M,47,13,79.54,4.73,7.58
321551,D,45,9,71.65,3.99,8.32
321558,D,42,3,91.38,7.0,6.15
321567,D,22,26,35.37,2.31,1.35
321568,M,38,30,41.08,6.49,4.4
321569,D,12,22,33.27,3.34,5.79
321600,F,58,11,83.79,0.73,6.44
321629,M,15,30,1.87,0.82,1.45
321647,F,39,10,45.01,0.79,3.77
321686,D,38,28,42.33,5.58,9.18
321705,M,4,16,73.22,5.63,3.57
321706,M,55,12,27.13,3.09,8.8
321851,D,31,15,57.34,1.48,9.05
321860,F,1,3,38.93,1.64,2.04
321884,F,36,0,4.47,5.78,1.76
321919,F,7,24,32.07,3.3,9.73
321934,D,16,8,35.09,0.78,3.27
321948,F,17,14,48.46,3.68,3.02
322061,D,13,17,75.99,2.13,6.24
322065,D,43,17,87.29,0.06,3.78
322073,F,3,1,41.86,6.67,1.93
322075,D,37,20,38.78,0.28,9.75
322077,M,37,16,14.76,1.35,3.02
322089,F,21,30,39.71,3.8,5.2
322293,D,14,6,18.78,1.24,1.74
322305,M,31,11,40.0,1.89,0.23
322309,M,3,8,89.69,6.34,9.27
322351,D,5,25,62.84,2.28,4.97
322397,F,20,28,35.33,2.71,2.71
322524,D,49,14,26.41,6.05,0.57
322526,M,35,1,38.37,2.94,6.9
322602,D,35,6,91.58,6.8,8.66
322655,D,10,26,35.88,4.27,3.22
322702,F,22,19,59.44,3.58,2.85
322718,M,32,10,94.54,3.53,4.1
322766,M,54,19,2.51,2.69,5.95
322781,D,33,30,44.07,0.38,2.68
322784,M,60,13,2.28,5.75,0.25
322798,D,12,7,11.1,3.58,3.01
322811,F,15,4,17.39,0.75,7.92
322812,D,37,22,88.29,4.57,1.13
322912,M,58,21,78.73,4.26,0.87
322915,D,30,27,24.59,6.74,3.47
322917,M,55,4,83.29,3.86,2.29
322952,D,40,16,32.98,3.01,6.36
322985,M,26,6,95.35,1.83,0.33
322989,M,51,19,69.17,6.99,9.17
322990,F,42,2,94.89,6.41,2.3
323010,F,7,26,24.69,6.85,2.84
323147,F,55,15,13.63,2.42,3.25
323163,D,15,11,78.16,5.36,3.1
323167,D,23,10,15.38,3.68,1.77
323169,F,52,13,4.16,0.24,4.69
323241,D,24,13,71.91,4.16,8.74
323379,D,50,15,79.26,3.21,5.74
323403,M,22,23,71.86,3.57,8.15
323422,D,3,0,66.51,3.27,9.6
